text,label
"Premise: This includes all testing, information review, and interviews related to data reliability.

Hypothesis: All testing will be made before 12pm on Mondays.",1
"Premise: External Validity The extent to which a finding applies (or can be generalized) to persons, objects, settings, or times other than those that were the subject of study.

Hypothesis: External Validity gets its name from the fact that what's being studied are people, things, and individuals who are outside of the study.",0
"Premise: No, indeed, said Cynthia. 

Hypothesis: Certainly not, said Cynthia.",0
"Premise: Does anyone know what happened to chaos?

Hypothesis: What happened to chaos ensuing after the election?",1
"Premise: In the other bracket, the Broncos beat the New York Jets.

Hypothesis: The Broncos beat the New York Jets. ",0
"Premise: We were playing all sorts of sports, and you were not, so shut up and stop twitching,' the microbe's tone of voice changed, it was lower and more resounding.

Hypothesis: We have played football, basketball, baseball and soccer and you haven't played anything so shut your mouth. ",0
"Premise: To help identify solutions to this problem, Senators Fred Thompson and John Glenn, Chairman and Ranking Minority Member, respectively, of the Senate Committee on Governmental Affairs, requested that we study organizations with superior security programs to identify management practices that could benefit federal agencies.

Hypothesis: Senators Fred Thompson requested the study to benefit federal agencies.",0
"Premise: well i think i got to agree with you there

Hypothesis: I could not agree with you.",2
"Premise: Also, lack of winter freezes means that mites normally killed off by the cold will survive.

Hypothesis: They wanted to warn people to look for mites because of the mild winter.",1
"Premise: Chatterbox queried Trudeau about the Dallas Morning News quote.

Hypothesis: Chatterbox queried Trudeau about what he said about immigrants.",1
"Premise: yeah well Rochester's like right on the shores isn't it

Hypothesis: Rochester is right on the shores.",0
"Premise: The Balanced Scorecard Institute is a web clearinghouse for managers to exchange information, ideas, and lessons learned in building strategic management systems using the balanced scorecard approach.

Hypothesis: The Balanced Scorecard has recently closed due to a lack of interest.",2
"Premise: There are no shares of a stock that might someday come back, just piles of options as worthless as those shares of Cook's American Business Alliance.

Hypothesis: Those shares of stocks will never come back.",0
"Premise: It was replaced in 1910 by the famous old pontoon bridge with its seafood restaurants, which served until the present bridge was opened in 1992.

Hypothesis: The pontoon bridge had shops as well as restaurants.",1
"Premise: Say, man, don't you know you've been given up for dead? 

Hypothesis: You were thought to be dead!",0
"Premise: Even us if you needed,"" said Jon.

Hypothesis: He told them not to ask him to lift a finger.",2
"Premise: News berates computer users for picking obvious, easily cracked passwords and chastises system administrators for ignoring basic security precautions.

Hypothesis: News outlets do not blame users or system administrators for security breaches. ",2
"Premise: In its submission, HCFA did not identify any other statute or executive order imposing procedural requirements relevant to the rule.

Hypothesis: HCFA didn't identify any other executive order.",0
"Premise: No one was there, no bones at all.

Hypothesis: There were many bones in a pile.",2
"Premise: The bhakti movement of the Tamils brought a new warmth to the hitherto rigid Brahmanic ritual of Hinduism.

Hypothesis: Many were sad to see the Brahmanic ritual change.",1
"Premise: Enter the realm of shopping malls, where everything you're looking for is available without moving your car.

Hypothesis: Everything can be found inside a shopping mall.",1
"Premise: well that's uh i agree with you there i mean he didn't have the surrounding cast that Montana had there's no doubt about that

Hypothesis: I don't agree when you say that he didn't have as much support as Montana.",2
"Premise: As with other types of internal controls, this is a cycle of activity, not an exercise with a defined beginning and end.

Hypothesis: There is no clear beginning and end, it's a continuous cycle.",0
"Premise: There are many such at the present time.

Hypothesis: There are none at all.",2
"Premise: With their fluent Vietnamese and Mandarin, they help Tran understand her family's eligibility for Medi-Cal and food stamps, assist the 70-year-old woman in finding a place to live and advise abused women how they can stay in the country while staying away from their husbands.

Hypothesis: Tran spoke Mandarin. ",0
"Premise: As Ben Yagoda writes in the New York Times Book Review , somewhere along the way, Kidder must have decided not to write a book about Tommy O'Connor.

Hypothesis: Ben Yagoda is a famous book reviewer.",1
"Premise: It was planned in the 1820s as a symbol of Scottish national pride and designed as a mini-Parthenon, in deference to the neoclassical style popular at the time.

Hypothesis: It was designed to look just like the White House.  ",2
"Premise: She was 96 just turning away when she heard a piercing whistle, and the faithful Albert came running from the building to join her.

Hypothesis: Albert was a dog that came running when he heard the whistle. ",1
